id,latitude,longitude,severity_score,road_name,type,region
1451,27.2481,73.7449,9.0,M-2 Motorway,ROAD_CLOSURE,London
1452,29.7982,68.2085,7.9,Peshawar Rd,ROAD_WORKS,London
1453,30.2761,67.405,2.2,Mall Road,ACCIDENT,London
1454,35.995,67.1166,5.6,Peshawar Rd,ROAD_WORKS,London
1455,30.392,67.7075,6.0,M-2 Motorway,TRAFFIC_JAM,London
1456,24.1984,74.4686,1.7,M-2 Motorway,ACCIDENT,London
1457,36.6523,73.4959,10.0,GT Road,ROAD_CLOSURE,Pakistan
1458,31.5147,70.9987,2.9,Peshawar Rd,ACCIDENT,Pakistan
1459,30.1518,68.6367,4.5,M-2 Motorway,TRAFFIC_JAM,London
1460,24.7177,68.125,9.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1461,29.6964,73.7447,1.7,Peshawar Rd,ROAD_WORKS,London
1462,28.9665,74.6413,8.4,Peshawar Rd,ACCIDENT,Pakistan
1463,33.0301,68.3518,9.0,Mall Road,ROAD_WORKS,London
1464,25.4214,71.7667,8.0,Mall Road,TRAFFIC_JAM,Pakistan
1465,28.3929,73.3165,6.2,Mall Road,ROAD_CLOSURE,London
1466,25.0625,68.1712,9.2,Shahrah-e-Faisal,ACCIDENT,Pakistan
1467,30.8753,71.8002,8.2,Ring Road,ROAD_WORKS,Pakistan
1468,32.396,74.5503,5.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
1469,34.1905,72.7109,9.3,Peshawar Rd,TRAFFIC_JAM,London
1470,36.2661,70.5426,8.0,Mall Road,TRAFFIC_JAM,Pakistan
1471,30.3875,69.8018,9.3,M-2 Motorway,ROAD_CLOSURE,Pakistan
1472,36.4711,69.2285,1.2,Shahrah-e-Faisal,ROAD_WORKS,London
1473,26.8783,70.4634,7.7,M-2 Motorway,ROAD_WORKS,Pakistan
1474,35.4354,68.4031,6.8,GT Road,ROAD_CLOSURE,Pakistan
1475,27.5238,71.0983,3.0,M-2 Motorway,ROAD_CLOSURE,Pakistan
1476,35.4912,69.8293,5.0,Mall Road,ACCIDENT,Pakistan
1477,25.4379,70.5316,3.2,Mall Road,TRAFFIC_JAM,Pakistan
1478,27.5406,73.6348,1.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
1479,33.3211,73.1266,6.9,Ring Road,ROAD_CLOSURE,London
1480,36.3899,68.2922,4.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1481,30.9889,71.947,5.6,Peshawar Rd,TRAFFIC_JAM,London
1482,35.2789,71.8365,4.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1483,31.1359,69.5847,7.1,Shahrah-e-Faisal,ROAD_WORKS,London
1484,27.9416,68.8191,2.8,Peshawar Rd,ROAD_CLOSURE,Pakistan
1485,29.5587,73.2402,4.0,GT Road,TRAFFIC_JAM,Pakistan
1486,24.0859,73.5915,6.5,Ring Road,ACCIDENT,London
1487,35.5715,69.8578,2.3,Mall Road,ACCIDENT,Pakistan
1488,31.6038,71.2852,2.5,Shahrah-e-Faisal,ACCIDENT,London
1489,30.8602,74.6417,5.4,Ring Road,ROAD_WORKS,London
1490,31.9712,68.9534,5.2,Peshawar Rd,ROAD_CLOSURE,Pakistan
1491,34.413,73.0777,2.6,Peshawar Rd,ACCIDENT,London
1492,31.0057,71.4038,5.5,Peshawar Rd,ROAD_WORKS,London
1493,29.7177,71.5894,8.0,Mall Road,ACCIDENT,Pakistan
1494,25.8528,71.8917,9.7,Shahrah-e-Faisal,ACCIDENT,London
1495,31.077,69.7121,2.8,Mall Road,ROAD_WORKS,Pakistan
1496,27.8822,67.3272,6.0,M-2 Motorway,TRAFFIC_JAM,Pakistan
1497,28.69,68.493,5.4,Peshawar Rd,ROAD_WORKS,Pakistan
1498,28.3587,72.0123,9.8,Peshawar Rd,ROAD_CLOSURE,Pakistan
1499,27.3217,69.0037,3.2,Mall Road,TRAFFIC_JAM,London
1500,32.4635,74.9557,7.8,GT Road,ROAD_WORKS,Pakistan
1501,26.3112,67.5496,3.6,Ring Road,ROAD_CLOSURE,Pakistan
1502,25.7802,74.0712,1.9,Ring Road,ROAD_CLOSURE,Pakistan
1503,30.003,73.4138,3.3,Mall Road,ACCIDENT,Pakistan
1504,33.1083,68.0269,8.3,M-2 Motorway,ROAD_CLOSURE,Pakistan
1505,35.1816,70.7901,7.4,Peshawar Rd,ACCIDENT,Pakistan
1506,33.1352,74.7298,1.2,Ring Road,ROAD_WORKS,Pakistan
1507,29.538,69.9599,1.2,Ring Road,ROAD_WORKS,Pakistan
1508,26.5371,72.8412,7.7,Peshawar Rd,ROAD_CLOSURE,London
1509,32.9452,67.7984,4.9,M-2 Motorway,TRAFFIC_JAM,London
1510,35.6512,69.7765,1.7,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1511,36.2209,74.4435,3.8,GT Road,TRAFFIC_JAM,Pakistan
1512,35.6079,71.2472,9.2,Mall Road,ROAD_CLOSURE,Pakistan
1513,34.7227,72.4695,2.0,M-2 Motorway,ROAD_WORKS,London
1514,24.5905,73.7385,4.4,M-2 Motorway,ROAD_CLOSURE,London
1515,34.2201,68.0144,8.1,Peshawar Rd,ROAD_WORKS,Pakistan
1516,36.5966,73.1587,5.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1517,28.8918,73.0599,6.5,Ring Road,ACCIDENT,London
1518,34.459,74.4715,8.1,Ring Road,TRAFFIC_JAM,Pakistan
1519,26.1412,74.689,8.0,Peshawar Rd,ROAD_CLOSURE,London
1520,32.4039,68.2508,3.1,Mall Road,ACCIDENT,Pakistan
1521,36.2866,67.3343,8.0,Shahrah-e-Faisal,ROAD_CLOSURE,London
1522,24.072,72.4142,3.3,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1523,26.9752,69.1939,6.3,Shahrah-e-Faisal,ROAD_WORKS,London
1524,31.4958,72.1104,2.9,GT Road,TRAFFIC_JAM,Pakistan
1525,36.3041,71.8192,6.8,Shahrah-e-Faisal,ACCIDENT,London
1526,35.2269,74.3555,7.4,M-2 Motorway,ROAD_WORKS,London
1527,28.5823,69.1926,5.4,GT Road,ROAD_WORKS,London
1528,30.1045,69.3971,3.6,M-2 Motorway,TRAFFIC_JAM,Pakistan
1529,36.3513,67.9589,2.0,Shahrah-e-Faisal,ACCIDENT,Pakistan
1530,32.2741,73.6076,9.3,Peshawar Rd,ROAD_CLOSURE,Pakistan
1531,35.7353,71.8908,8.7,Shahrah-e-Faisal,ROAD_CLOSURE,London
1532,25.8978,71.2486,1.4,Ring Road,ACCIDENT,Pakistan
1533,30.545,74.0445,8.1,Mall Road,ROAD_CLOSURE,London
1534,36.7588,73.6194,3.4,Mall Road,TRAFFIC_JAM,London
1535,33.6551,71.76,2.5,M-2 Motorway,ROAD_WORKS,London
1536,32.5519,67.2697,6.5,Peshawar Rd,ROAD_CLOSURE,London
1537,33.8093,74.7171,7.1,Shahrah-e-Faisal,ROAD_WORKS,London
1538,25.0093,73.9171,9.9,Peshawar Rd,ROAD_WORKS,Pakistan
1539,33.9296,71.0052,8.4,Peshawar Rd,ROAD_CLOSURE,Pakistan
1540,33.8552,72.1347,1.8,M-2 Motorway,ROAD_WORKS,Pakistan
1541,32.3942,74.6515,3.3,Ring Road,ROAD_CLOSURE,London
1542,33.1562,74.2746,9.6,M-2 Motorway,ROAD_WORKS,Pakistan
1543,35.4984,70.4214,5.0,M-2 Motorway,TRAFFIC_JAM,London
1544,26.1425,70.7016,7.0,Mall Road,ACCIDENT,London
1545,25.3385,72.238,7.4,GT Road,TRAFFIC_JAM,London
1546,25.0865,67.3135,1.3,GT Road,ROAD_WORKS,Pakistan
1547,35.282,67.3222,6.8,Peshawar Rd,ACCIDENT,Pakistan
1548,25.7568,69.4257,6.2,GT Road,ROAD_WORKS,London
1549,27.5706,71.9451,3.0,Peshawar Rd,ACCIDENT,Pakistan
1550,29.2282,73.3566,9.6,GT Road,TRAFFIC_JAM,London
1551,24.2997,72.3674,3.0,GT Road,TRAFFIC_JAM,London
1552,32.9716,68.9546,6.0,GT Road,ACCIDENT,London
1553,36.5307,69.2454,9.0,Mall Road,ROAD_CLOSURE,London
1554,24.045,72.9218,4.3,M-2 Motorway,TRAFFIC_JAM,Pakistan
1555,32.572,67.5986,7.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1556,29.4061,72.2659,9.7,Ring Road,TRAFFIC_JAM,Pakistan
1557,34.6509,71.7143,7.3,M-2 Motorway,ROAD_CLOSURE,London
1558,25.2487,70.9445,1.8,Ring Road,ROAD_CLOSURE,London
1559,24.0918,72.4401,7.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
1560,32.2426,71.5388,7.2,Mall Road,ACCIDENT,Pakistan
1561,32.5917,67.4988,7.9,Mall Road,ROAD_CLOSURE,Pakistan
1562,36.7184,74.3843,1.2,Mall Road,ACCIDENT,Pakistan
1563,24.2521,69.0375,2.8,Ring Road,ACCIDENT,London
1564,35.2236,69.7667,1.9,GT Road,ROAD_WORKS,London
1565,30.2974,72.6078,2.7,Mall Road,ACCIDENT,Pakistan
1566,30.507,68.8704,7.9,Peshawar Rd,ROAD_CLOSURE,London
1567,30.5561,69.8305,6.0,Ring Road,ROAD_WORKS,London
1568,27.1999,72.676,6.7,GT Road,TRAFFIC_JAM,Pakistan
1569,30.6365,73.1449,7.1,Peshawar Rd,ACCIDENT,Pakistan
1570,36.2469,67.6228,7.6,M-2 Motorway,ACCIDENT,Pakistan
1571,32.2385,74.6094,3.9,M-2 Motorway,TRAFFIC_JAM,Pakistan
1572,30.1777,73.8369,7.2,M-2 Motorway,ROAD_WORKS,Pakistan
1573,31.6255,70.2925,1.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1574,28.5349,67.4804,1.5,M-2 Motorway,ROAD_WORKS,Pakistan
1575,31.7857,72.9961,6.4,GT Road,ACCIDENT,Pakistan
1576,27.487,71.9734,4.3,Ring Road,ACCIDENT,Pakistan
1577,27.3099,71.3884,4.9,GT Road,ROAD_CLOSURE,London
1578,36.4386,67.7148,9.8,Shahrah-e-Faisal,ROAD_WORKS,London
1579,31.8876,71.2069,6.5,M-2 Motorway,TRAFFIC_JAM,London
1580,27.8974,69.94,9.9,M-2 Motorway,ROAD_CLOSURE,Pakistan
1581,32.7091,72.9156,9.8,Mall Road,ROAD_CLOSURE,Pakistan
1582,32.7359,68.696,6.2,Mall Road,ROAD_WORKS,Pakistan
1583,25.7315,71.1758,4.4,Ring Road,TRAFFIC_JAM,Pakistan
1584,33.7805,71.624,8.7,Peshawar Rd,TRAFFIC_JAM,Pakistan
1585,27.7394,69.0045,4.3,Ring Road,ACCIDENT,London
1586,27.3561,70.756,7.2,Mall Road,ROAD_WORKS,London
1587,31.1806,73.4237,1.7,Mall Road,TRAFFIC_JAM,Pakistan
1588,34.443,72.0101,9.3,Peshawar Rd,ACCIDENT,London
1589,36.6392,73.4708,6.0,Shahrah-e-Faisal,TRAFFIC_JAM,London
1590,25.275,67.4014,10.0,Ring Road,ROAD_CLOSURE,Pakistan
1591,36.4142,67.2395,2.8,Peshawar Rd,ROAD_WORKS,Pakistan
1592,35.7525,74.1532,7.8,M-2 Motorway,ROAD_WORKS,Pakistan
1593,24.4489,68.9657,5.9,M-2 Motorway,ACCIDENT,London
1594,30.0114,71.6287,3.1,Peshawar Rd,ROAD_WORKS,London
1595,33.4759,70.2129,9.0,GT Road,ROAD_WORKS,Pakistan
1596,25.1938,69.9075,9.5,Mall Road,TRAFFIC_JAM,Pakistan
1597,28.4152,68.217,5.0,M-2 Motorway,ROAD_CLOSURE,Pakistan
1598,32.0319,70.7726,9.5,Peshawar Rd,TRAFFIC_JAM,Pakistan
1599,34.5595,69.6705,2.7,Peshawar Rd,ROAD_CLOSURE,London
1600,26.0019,73.216,2.5,Ring Road,ROAD_CLOSURE,Pakistan
1601,34.3612,73.5545,1.1,GT Road,ROAD_CLOSURE,Pakistan
1602,28.9466,71.8837,2.2,Ring Road,ROAD_WORKS,Pakistan
1603,32.691,72.9692,9.0,Ring Road,ACCIDENT,Pakistan
1604,34.1374,73.7406,1.4,GT Road,ACCIDENT,Pakistan
1605,27.0959,72.8498,1.2,Shahrah-e-Faisal,TRAFFIC_JAM,London
1606,28.0656,71.7157,9.1,Mall Road,ROAD_WORKS,Pakistan
1607,25.9716,71.4162,7.0,GT Road,TRAFFIC_JAM,London
1608,24.2205,69.1811,2.3,GT Road,ROAD_WORKS,London
1609,24.0197,67.3617,4.1,GT Road,ACCIDENT,London
1610,24.1266,69.8897,1.7,Peshawar Rd,ROAD_WORKS,Pakistan
1611,28.0203,71.0456,7.8,Mall Road,ROAD_WORKS,London
1612,27.5582,72.2518,6.7,Ring Road,TRAFFIC_JAM,London
1613,27.3784,69.7062,1.9,Ring Road,ROAD_CLOSURE,London
1614,32.5302,67.0793,7.1,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1615,32.3418,68.6339,4.7,GT Road,TRAFFIC_JAM,London
1616,36.515,67.1559,7.7,Mall Road,TRAFFIC_JAM,Pakistan
1617,27.1292,67.9205,4.1,M-2 Motorway,ACCIDENT,Pakistan
1618,29.4191,73.0129,7.6,Peshawar Rd,ROAD_WORKS,Pakistan
1619,34.1929,70.6888,9.0,GT Road,ROAD_WORKS,Pakistan
1620,36.2748,73.3967,1.4,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1621,24.8898,72.7232,3.3,Mall Road,ACCIDENT,Pakistan
1622,35.1095,71.3991,5.3,GT Road,ROAD_WORKS,Pakistan
1623,25.2556,67.0772,4.3,Ring Road,ACCIDENT,London
1624,30.7866,74.0654,5.3,Peshawar Rd,TRAFFIC_JAM,London
1625,26.8315,73.6597,9.4,Shahrah-e-Faisal,TRAFFIC_JAM,London
1626,25.0498,70.4067,3.6,Shahrah-e-Faisal,ROAD_WORKS,London
1627,31.192,67.8061,4.9,M-2 Motorway,ROAD_CLOSURE,Pakistan
1628,33.8236,73.673,8.3,GT Road,ROAD_CLOSURE,London
1629,35.0516,72.2312,1.1,Peshawar Rd,ACCIDENT,Pakistan
1630,26.7472,73.5647,5.0,GT Road,TRAFFIC_JAM,London
1631,29.0065,71.7118,6.0,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1632,36.3732,73.3142,6.8,GT Road,ROAD_WORKS,Pakistan
1633,32.9957,71.3555,10.0,Ring Road,TRAFFIC_JAM,Pakistan
1634,29.4981,71.842,9.5,Shahrah-e-Faisal,ROAD_WORKS,London
1635,36.8041,71.1004,3.1,M-2 Motorway,ROAD_CLOSURE,Pakistan
1636,33.8228,71.4441,7.7,M-2 Motorway,ROAD_WORKS,London
1637,25.0491,71.9818,3.8,GT Road,ROAD_CLOSURE,Pakistan
1638,36.4506,74.4419,4.0,Ring Road,ROAD_WORKS,Pakistan
1639,30.9919,70.8458,5.7,M-2 Motorway,ROAD_WORKS,London
1640,24.185,69.6122,7.1,Shahrah-e-Faisal,ROAD_CLOSURE,London
1641,31.2387,71.9495,4.5,Ring Road,TRAFFIC_JAM,Pakistan
1642,31.5598,74.1473,7.3,Mall Road,ROAD_CLOSURE,Pakistan
1643,24.5791,71.9292,1.5,GT Road,ACCIDENT,Pakistan
1644,35.9053,72.0996,3.3,Peshawar Rd,ROAD_WORKS,Pakistan
1645,33.7743,71.6666,2.8,Shahrah-e-Faisal,ROAD_WORKS,London
1646,33.3819,71.7042,7.9,M-2 Motorway,ROAD_WORKS,Pakistan
1647,33.2676,69.1222,5.5,Peshawar Rd,ACCIDENT,London
1648,33.3537,72.4057,9.4,Mall Road,TRAFFIC_JAM,Pakistan
1649,29.5254,67.2733,3.5,Mall Road,ROAD_CLOSURE,Pakistan
1650,25.2452,68.6605,6.9,GT Road,ROAD_CLOSURE,London
1651,32.2241,74.5568,8.5,Ring Road,ROAD_WORKS,Pakistan
1652,32.5317,70.8535,2.6,GT Road,ROAD_CLOSURE,Pakistan
1653,31.7895,67.4717,6.9,GT Road,ACCIDENT,Pakistan
1654,31.4832,74.408,3.9,GT Road,ROAD_CLOSURE,Pakistan
1655,25.9782,71.4577,5.5,Mall Road,ROAD_WORKS,Pakistan
1656,30.9964,71.4272,9.4,GT Road,ROAD_WORKS,Pakistan
1657,24.3243,68.1443,6.2,Mall Road,TRAFFIC_JAM,London
1658,27.1679,69.5533,2.4,Mall Road,ACCIDENT,London
1659,36.5482,71.6678,7.1,Ring Road,TRAFFIC_JAM,London
1660,32.7665,74.6275,1.7,M-2 Motorway,ROAD_CLOSURE,London
1661,24.999,73.2021,8.4,GT Road,ACCIDENT,Pakistan
1662,28.1741,69.2133,3.6,Mall Road,ROAD_CLOSURE,Pakistan
1663,36.6498,70.4915,4.3,Peshawar Rd,ROAD_CLOSURE,London
1664,27.2082,68.0038,4.7,M-2 Motorway,ACCIDENT,Pakistan
1665,30.7926,71.7743,9.2,GT Road,ROAD_CLOSURE,London
1666,33.9152,68.6537,9.5,Mall Road,TRAFFIC_JAM,London
1667,30.2892,73.0743,1.9,M-2 Motorway,ACCIDENT,Pakistan
1668,29.8622,70.535,4.7,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1669,36.4863,72.3102,8.5,Ring Road,TRAFFIC_JAM,London
1670,29.4559,73.8941,1.1,Peshawar Rd,ROAD_CLOSURE,London
1671,24.8116,74.5132,6.1,M-2 Motorway,ACCIDENT,Pakistan
1672,34.7935,69.3693,2.8,Peshawar Rd,TRAFFIC_JAM,London
1673,35.5039,71.8527,1.3,Mall Road,ACCIDENT,London
1674,27.8218,67.2274,4.0,Mall Road,TRAFFIC_JAM,London
1675,25.4645,74.1534,7.0,Peshawar Rd,ROAD_WORKS,Pakistan
1676,32.2111,73.8681,2.1,Peshawar Rd,ROAD_CLOSURE,Pakistan
1677,34.0009,69.9925,5.9,GT Road,ROAD_WORKS,London
1678,27.5279,70.8237,4.1,Mall Road,TRAFFIC_JAM,Pakistan
1679,30.6665,73.2336,9.9,Ring Road,ROAD_CLOSURE,London
1680,24.7619,71.5566,2.9,Mall Road,ROAD_WORKS,London
1681,31.8762,74.5219,9.7,Ring Road,ACCIDENT,Pakistan
1682,27.6157,73.8738,5.6,Shahrah-e-Faisal,ROAD_WORKS,London
1683,31.4906,70.0237,9.8,GT Road,ROAD_WORKS,Pakistan
1684,28.513,73.5019,7.1,Peshawar Rd,ACCIDENT,London
1685,32.686,67.4856,5.9,Shahrah-e-Faisal,ACCIDENT,Pakistan
1686,26.3668,68.9965,7.1,Mall Road,TRAFFIC_JAM,London
1687,25.0591,72.7415,5.6,Peshawar Rd,ROAD_CLOSURE,London
1688,29.9674,71.081,2.8,Mall Road,ACCIDENT,London
1689,31.4675,67.3694,6.2,GT Road,ACCIDENT,Pakistan
1690,30.8093,67.6685,4.4,Mall Road,ROAD_CLOSURE,London
1691,35.6414,71.7649,4.6,M-2 Motorway,ACCIDENT,London
1692,28.4152,73.1457,6.1,Mall Road,TRAFFIC_JAM,Pakistan
1693,33.8203,72.5174,1.9,Mall Road,ROAD_WORKS,London
1694,28.5767,68.2227,3.1,GT Road,ROAD_WORKS,London
1695,24.3142,70.5506,5.1,Mall Road,ROAD_CLOSURE,Pakistan
1696,29.0582,73.1355,9.6,Shahrah-e-Faisal,TRAFFIC_JAM,London
1697,31.043,68.2265,2.3,Peshawar Rd,ROAD_WORKS,London
1698,25.7879,70.4965,1.9,Peshawar Rd,ROAD_WORKS,Pakistan
1699,24.5852,69.7133,1.9,Shahrah-e-Faisal,ACCIDENT,Pakistan
1700,24.0619,70.9923,9.6,M-2 Motorway,ROAD_CLOSURE,Pakistan
1701,34.7925,70.2734,9.1,GT Road,ROAD_WORKS,Pakistan
1702,32.4173,74.1607,4.8,GT Road,ROAD_CLOSURE,Pakistan
1703,32.8776,69.8744,6.5,Ring Road,ROAD_WORKS,Pakistan
1704,31.7762,73.8913,9.1,Ring Road,ACCIDENT,London
1705,29.655,68.9728,9.7,Mall Road,ROAD_CLOSURE,London
1706,25.625,70.4599,5.9,Peshawar Rd,ROAD_CLOSURE,Pakistan
1707,25.9135,74.5825,6.3,Ring Road,ROAD_CLOSURE,Pakistan
1708,33.3187,68.5058,6.1,Peshawar Rd,ROAD_CLOSURE,London
1709,35.8578,69.2418,9.4,Shahrah-e-Faisal,ROAD_WORKS,London
1710,31.3547,67.5087,6.0,GT Road,ROAD_WORKS,London
1711,26.0272,67.8127,2.9,Ring Road,TRAFFIC_JAM,London
1712,29.7485,70.6055,2.5,Shahrah-e-Faisal,ACCIDENT,Pakistan
1713,24.9461,68.1864,9.7,Ring Road,ACCIDENT,London
1714,34.9245,72.16,5.3,Shahrah-e-Faisal,ACCIDENT,Pakistan
1715,27.7109,69.5753,8.0,M-2 Motorway,ACCIDENT,Pakistan
1716,30.9045,73.6556,3.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
1717,26.3021,68.2996,3.2,Peshawar Rd,ROAD_CLOSURE,London
1718,25.4195,68.9591,6.3,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1719,25.8825,72.6334,4.7,Mall Road,ROAD_WORKS,London
1720,32.1786,67.281,3.9,Ring Road,ACCIDENT,Pakistan
1721,30.4406,67.5799,7.9,M-2 Motorway,ROAD_WORKS,Pakistan
1722,32.886,74.6002,2.8,Mall Road,ROAD_CLOSURE,London
1723,34.1869,70.3422,4.2,Peshawar Rd,ACCIDENT,Pakistan
1724,35.8681,71.5214,1.4,Peshawar Rd,ROAD_CLOSURE,London
1725,32.7456,74.696,5.7,Ring Road,ROAD_WORKS,London
1726,32.9103,68.3973,3.2,Mall Road,ROAD_WORKS,London
1727,31.0482,71.3794,1.0,Shahrah-e-Faisal,ROAD_CLOSURE,London
1728,27.6012,73.9559,9.8,Mall Road,TRAFFIC_JAM,Pakistan
1729,27.2294,74.6035,9.4,GT Road,TRAFFIC_JAM,London
1730,30.1868,74.0745,1.6,Shahrah-e-Faisal,ROAD_CLOSURE,London
1731,24.1416,69.8985,6.0,Shahrah-e-Faisal,ACCIDENT,Pakistan
1732,27.7916,71.4241,9.7,M-2 Motorway,ROAD_WORKS,London
1733,27.1645,74.4665,8.3,Mall Road,TRAFFIC_JAM,London
1734,29.7622,69.4953,7.2,Peshawar Rd,ROAD_CLOSURE,Pakistan
1735,35.1941,69.401,4.5,M-2 Motorway,ACCIDENT,Pakistan
1736,32.4879,71.582,6.4,Shahrah-e-Faisal,TRAFFIC_JAM,London
1737,30.2947,67.0347,1.7,Ring Road,ROAD_CLOSURE,London
1738,34.0055,72.7987,1.5,GT Road,TRAFFIC_JAM,London
1739,25.2218,67.5286,1.1,GT Road,ACCIDENT,London
1740,24.991,67.8067,2.1,GT Road,ROAD_WORKS,London
1741,25.6766,73.9119,5.6,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1742,29.5214,68.1234,4.7,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1743,28.8602,68.6118,8.3,M-2 Motorway,TRAFFIC_JAM,London
1744,31.5961,68.3838,1.4,Peshawar Rd,ROAD_WORKS,Pakistan
1745,32.4333,71.5596,3.5,Ring Road,ROAD_CLOSURE,London
1746,28.4585,70.667,3.3,Peshawar Rd,ACCIDENT,Pakistan
1747,34.0274,69.5285,4.6,M-2 Motorway,TRAFFIC_JAM,London
1748,33.027,73.976,5.0,Mall Road,ROAD_CLOSURE,Pakistan
1749,26.6511,72.7144,5.4,Ring Road,ROAD_WORKS,Pakistan
1750,32.3698,67.5737,5.0,Peshawar Rd,TRAFFIC_JAM,London
1751,28.5972,70.8811,9.2,Mall Road,ROAD_CLOSURE,Pakistan
1752,29.6337,68.5514,1.9,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1753,27.2231,74.7524,3.1,GT Road,TRAFFIC_JAM,London
1754,31.5596,73.6475,4.2,Peshawar Rd,ROAD_WORKS,Pakistan
1755,34.7545,68.398,9.4,Mall Road,TRAFFIC_JAM,London
1756,32.4135,71.0574,7.0,Mall Road,TRAFFIC_JAM,London
1757,29.8738,69.7219,5.5,M-2 Motorway,TRAFFIC_JAM,Pakistan
1758,24.638,69.4614,2.5,Ring Road,ROAD_WORKS,Pakistan
1759,28.2725,72.8782,1.7,Peshawar Rd,ROAD_CLOSURE,Pakistan
1760,28.1058,74.7811,8.0,Peshawar Rd,ROAD_CLOSURE,Pakistan
1761,26.4458,74.9594,8.4,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1762,34.7501,73.3865,3.5,Shahrah-e-Faisal,ROAD_CLOSURE,London
1763,27.1055,68.1079,2.4,Mall Road,ROAD_CLOSURE,Pakistan
1764,26.6926,73.8721,3.5,M-2 Motorway,ROAD_CLOSURE,Pakistan
1765,36.1531,73.0506,3.4,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1766,32.7945,71.3975,2.3,Mall Road,ROAD_CLOSURE,Pakistan
1767,29.7478,71.7634,8.8,M-2 Motorway,ACCIDENT,Pakistan
1768,28.9599,71.5905,1.8,Ring Road,ROAD_CLOSURE,Pakistan
1769,25.4748,74.4094,6.1,Peshawar Rd,TRAFFIC_JAM,London
1770,34.083,68.992,9.9,Ring Road,TRAFFIC_JAM,Pakistan
1771,27.1224,68.3711,7.3,GT Road,TRAFFIC_JAM,Pakistan
1772,29.1838,72.4124,6.1,Mall Road,ACCIDENT,London
1773,34.7888,70.1534,9.2,Shahrah-e-Faisal,ROAD_CLOSURE,London
1774,35.1388,69.1243,1.0,Peshawar Rd,ACCIDENT,Pakistan
1775,24.9113,72.6909,1.1,GT Road,TRAFFIC_JAM,Pakistan
1776,25.263,74.2587,9.9,Mall Road,ROAD_WORKS,Pakistan
1777,25.2219,73.7025,2.0,GT Road,ACCIDENT,Pakistan
1778,30.4613,67.6475,2.1,Ring Road,ROAD_WORKS,London
1779,35.538,72.0391,3.5,Peshawar Rd,ROAD_CLOSURE,London
1780,28.7405,71.7958,8.5,Shahrah-e-Faisal,ROAD_WORKS,London
1781,26.8674,73.747,2.4,Peshawar Rd,TRAFFIC_JAM,London
1782,33.328,71.7789,8.5,Shahrah-e-Faisal,TRAFFIC_JAM,Pakistan
1783,26.893,70.8009,5.7,Ring Road,ROAD_WORKS,Pakistan
1784,30.6865,70.6269,2.6,Ring Road,ROAD_CLOSURE,Pakistan
1785,29.1673,69.352,3.8,Peshawar Rd,ACCIDENT,Pakistan
1786,29.6049,70.4458,3.4,Ring Road,ROAD_WORKS,Pakistan
1787,31.9741,71.345,5.4,Ring Road,ACCIDENT,London
1788,28.514,70.0856,5.4,Mall Road,ROAD_WORKS,London
1789,36.9061,69.1735,6.6,M-2 Motorway,ROAD_WORKS,Pakistan
1790,36.0068,73.103,1.6,Peshawar Rd,ROAD_CLOSURE,Pakistan
1791,25.8058,69.1798,6.9,Ring Road,TRAFFIC_JAM,London
1792,26.526,74.5167,8.3,Mall Road,TRAFFIC_JAM,London
1793,26.8109,71.3867,9.4,Mall Road,TRAFFIC_JAM,London
1794,31.0974,71.3421,5.9,Mall Road,TRAFFIC_JAM,London
1795,29.8561,72.0263,1.0,GT Road,TRAFFIC_JAM,London
1796,28.5218,74.6597,8.8,Peshawar Rd,ROAD_WORKS,Pakistan
1797,27.138,73.8025,8.2,M-2 Motorway,ACCIDENT,Pakistan
1798,27.6938,72.6772,3.7,Peshawar Rd,ROAD_WORKS,Pakistan
1799,27.9413,69.4531,3.7,GT Road,ROAD_CLOSURE,Pakistan
1800,27.507,72.8971,3.0,Shahrah-e-Faisal,ROAD_WORKS,Pakistan
1801,26.409,74.7607,4.4,Shahrah-e-Faisal,ROAD_CLOSURE,Pakistan
1802,26.988,71.1609,8.1,M-2 Motorway,TRAFFIC_JAM,Pakistan
1803,35.3148,72.5249,4.2,GT Road,TRAFFIC_JAM,London
